date,sales_usd,product_description,client_name,sales_agent_name
43637,342649.237,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43637,440351.6414,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43637,600680.7228,Producto E,Quesillos S.C.,Rodolfo Pizarro
43637,615598.8204,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43637,838942.1568,Producto G,Jamonsitos SAPI de CV,Rodolfo Pizarro
43637,3074743.985,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43638,8916.773296,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43638,593307.3068,Producto E,Quesillos S.C.,Rodolfo Pizarro
43638,767616.6762,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43638,1491584.191,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43640,10377.42016,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43640,79051.31368,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43640,112097.6205,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43640,124631.3466,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43640,656982.5308,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43640,1391349.672,Producto E,Quesillos S.C.,Rodolfo Pizarro
43641,6618.945418,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43641,31276.38302,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43641,173810.7569,Producto G,Jamonsitos SAPI de CV,Rodolfo Pizarro
43641,241829.6846,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43641,773613.9419,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43641,1828764.302,Producto E,Quesillos S.C.,Rodolfo Pizarro
43642,-120790.4607,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43642,34810.37482,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43642,122995.8436,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43642,143578.1775,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43642,149875.7535,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43642,174091.6405,Producto I,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43642,370032.4312,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43642,741160.6876,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43642,800875.4604,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43642,1169717.399,Producto D,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43642,1316715.139,Producto E,Quesillos S.C.,Rodolfo Pizarro
43642,2190273.102,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43643,161554.9933,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43643,525429.5071,Producto E,Quesillos S.C.,Rodolfo Pizarro
43643,648259.031,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43643,1011577.655,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43644,-5393.240462,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43644,5186.670094,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43644,204386.1993,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43644,623587.0007,Producto G,Jamonsitos SAPI de CV,Rodolfo Pizarro
43644,954287.8287,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43644,1073072.942,Producto E,Quesillos S.C.,Rodolfo Pizarro
43644,1624594.77,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43644,2866738.108,Producto D,Pescaditos SA de CV,Rodolfo Pizarro
43645,59466.26701,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43645,169357.1757,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43645,729394.8226,Producto E,Quesillos S.C.,Rodolfo Pizarro
43645,2283613.287,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43645,2523659.104,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43647,90000.34026,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43647,94455.08374,Producto I,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43647,254293.4802,Producto G,Jamonsitos SAPI de CV,Rodolfo Pizarro
43647,440557.4162,Producto E,Quesillos S.C.,Rodolfo Pizarro
43647,476733.879,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43647,15767619.51,Producto D,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43648,689170.7226,Producto E,Quesillos S.C.,Rodolfo Pizarro
43648,897077.4098,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43648,1111146.589,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43648,1238600.672,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro
43648,1569612.742,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43648,1648615.24,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43648,6243709.735,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro
43649,8388.46937,Producto A,Pescaditos SA de CV,Rodolfo Pizarro
43649,21288.36607,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43649,73160.94324,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43649,334134.7444,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43649,559543.0044,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro
43649,1031971.363,Producto E,Quesillos S.C.,Rodolfo Pizarro
43650,17788.95755,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43650,81455.92267,Producto G,Jamonsitos SAPI de CV,Rodolfo Pizarro
43650,122343.159,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43650,357014.7499,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43650,558701.8438,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43650,775896.6735,Producto E,Quesillos S.C.,Rodolfo Pizarro
43650,837819.4062,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43650,1542101.89,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43650,4979928.153,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro
43651,1227527.926,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43651,1355351.62,Producto E,Quesillos S.C.,Rodolfo Pizarro
43651,1538416.402,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43652,443665.6265,Producto E,Quesillos S.C.,Rodolfo Pizarro
43652,793914.3931,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43654,65927.62222,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43654,112075.2024,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43654,175129.9478,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43654,206691.0116,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43654,249018.2939,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43654,320148.4288,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43654,393794.1523,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43654,975587.4469,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43654,1124730.7,Producto G,Jamonsitos SAPI de CV,Rodolfo Pizarro
43654,1988431.211,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43654,2266228.907,Producto E,Quesillos S.C.,Rodolfo Pizarro
43655,-242635.1259,Producto E,Quesillos S.C.,Rodolfo Pizarro
43655,55327.81209,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43655,281694.7262,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43655,542732.4416,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43655,623234.3564,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43656,16034.33023,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43656,73789.16785,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro
43656,196234.1949,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43656,304427.0787,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43656,1805152.592,Producto E,Quesillos S.C.,Rodolfo Pizarro
43657,114887.4862,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43657,770843.3875,Producto E,Quesillos S.C.,Rodolfo Pizarro
43657,1414458.206,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43658,487511.271,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43658,487782.393,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43658,1566351.861,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43658,1592404.09,Producto D,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43658,1787826.472,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43658,2536080.352,Producto E,Quesillos S.C.,Rodolfo Pizarro
43658,3875353.492,Producto D,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43658,6930414.548,Producto D,Pescaditos SA de CV,Rodolfo Pizarro
43659,34992.45587,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43659,110726.0388,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro
43659,134861.9336,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43659,410684.9315,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43659,912036.3538,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43659,1887776.454,Producto E,Quesillos S.C.,Rodolfo Pizarro
43661,81093.74177,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43661,554427.8309,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43661,1213838.132,Producto E,Quesillos S.C.,Rodolfo Pizarro
43661,2030979.502,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43661,3942975.076,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43662,6396.872822,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43662,118102.6869,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro
43662,222632.5854,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43662,459452.1926,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43662,573657.5962,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43662,1494668.804,Producto E,Quesillos S.C.,Rodolfo Pizarro
43663,39174.47335,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43663,254943.9278,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43663,731277.2492,Producto E,Quesillos S.C.,Rodolfo Pizarro
43664,306773.5234,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43664,389783.2833,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43664,411171.4768,Producto G,Jamonsitos SAPI de CV,Rodolfo Pizarro
43664,1170410.239,Producto E,Quesillos S.C.,Rodolfo Pizarro
43664,1399672.302,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43665,-2802.831295,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43665,413.2545593,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43665,1015072.056,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43665,1268120.543,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43665,1766130.354,Producto E,Quesillos S.C.,Rodolfo Pizarro
43665,2455339.793,Producto D,Pescaditos SA de CV,Rodolfo Pizarro
43665,18537566.98,Producto D,Pescaditos SA de CV,Rodolfo Pizarro
43666,326580.217,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43666,820027.4078,Producto E,Quesillos S.C.,Rodolfo Pizarro
43668,114018.7356,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43668,179842.7286,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43668,344406.4393,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43668,524178.1498,Producto G,Jamonsitos SAPI de CV,Rodolfo Pizarro
43668,1211621.766,Producto E,Quesillos S.C.,Rodolfo Pizarro
43668,9184957.49,Producto D,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43669,56488.54818,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro
43669,99461.58939,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43669,111621.3829,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43669,255661.5604,Producto E,Quesillos S.C.,Rodolfo Pizarro
43669,353548.4062,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43669,378544.3433,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43669,943298.5103,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43670,64478.16833,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43670,121558.4552,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43670,279808.402,Producto I,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43670,516121.1508,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43670,1352113.558,Producto E,Quesillos S.C.,Rodolfo Pizarro
43671,16337.24142,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro
43671,276924.5592,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43671,457852.9462,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43671,1427057.234,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43671,1909834.436,Producto E,Quesillos S.C.,Rodolfo Pizarro
43672,68121.51509,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43672,83067.91569,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43672,231068.4946,Producto G,Jamonsitos SAPI de CV,Rodolfo Pizarro
43672,1347794.989,Producto E,Quesillos S.C.,Rodolfo Pizarro
43673,31073.71867,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43673,276323.8626,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43673,840889.2261,Producto E,Quesillos S.C.,Rodolfo Pizarro
43675,315632.9367,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43675,594517.8991,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43675,1516744.001,Producto E,Quesillos S.C.,Rodolfo Pizarro
43676,10665.40092,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43676,181135.1908,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43676,293138.8969,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43676,301563.9284,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43676,322225.0203,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43676,495402.8215,Producto D,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43676,1021053.785,Producto E,Quesillos S.C.,Rodolfo Pizarro
43677,11080.83061,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43677,170620.708,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43677,289776.3196,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43677,509561.1343,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43677,816549.7379,Producto E,Quesillos S.C.,Rodolfo Pizarro
43677,1595294.25,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43678,40110.23037,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43678,42852.75113,Producto I,Pescaditos SA de CV,Rodolfo Pizarro
43678,423312.4244,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43678,424808.309,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43678,1229885.223,Producto E,Quesillos S.C.,Rodolfo Pizarro
43678,3074411.1,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43679,28654.79542,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43679,81773.01863,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43679,84829.01742,Producto E,Quesillos S.C.,Rodolfo Pizarro
43679,108770.2692,Producto I,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43679,176019.0301,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43679,1203134.237,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43680,16067.25695,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43680,378511.0978,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43680,455077.6486,Producto E,Quesillos S.C.,Rodolfo Pizarro
43680,1182330.133,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43682,9813.701199,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43682,22517.54084,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43682,664521.0797,Producto E,Quesillos S.C.,Rodolfo Pizarro
43682,4403505.386,Producto D,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43683,22489.13757,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43683,22839.09361,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43683,105710.8557,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro
43683,179755.1721,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43683,273357.774,Producto E,Quesillos S.C.,Rodolfo Pizarro
43683,1186471.609,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43683,1504161.805,Producto E,Quesillos S.C.,Rodolfo Pizarro
43684,55274.06578,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro
43684,310042.8397,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43684,1494546.777,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43684,1777399.943,Producto E,Quesillos S.C.,Rodolfo Pizarro
43684,1813763.764,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43684,4166534.382,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43685,7373.673335,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43685,78056.71151,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro
43685,676821.5319,Producto E,Quesillos S.C.,Rodolfo Pizarro
43685,2129244.137,Producto H,Pescaditos SA de CV,Rodolfo Pizarro
43686,16271.57883,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43686,218357.4606,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro
43686,621685.111,Producto E,Quesillos S.C.,Rodolfo Pizarro
43686,636808.2063,Producto H,Pescaditos SA de CV,Rodolfo Pizarro
43686,976804.5526,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43687,44540.8148,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43687,233854.6174,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43687,991858.948,Producto E,Quesillos S.C.,Rodolfo Pizarro
43689,34986.77172,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43689,58322.3934,Producto E,Carpinteros Unidos del Bajio,Rodolfo Pizarro
43689,685973.3214,Producto D,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43689,2422291.567,Producto E,Quesillos S.C.,Rodolfo Pizarro
43689,4087316.771,Producto D,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43690,62274.47454,Producto A,Pescaditos SA de CV,Rodolfo Pizarro
43690,131932.0799,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43690,472897.8809,Producto H,Jamonsitos SAPI de CV,Rodolfo Pizarro
43690,716658.3073,Producto E,Quesillos S.C.,Rodolfo Pizarro
43690,1937005.611,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43690,1950414.703,Producto D,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43690,4269506.464,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43691,14644.47005,Producto H,Jamonsitos SAPI de CV,Rodolfo Pizarro
43691,20396.61338,Producto E,Pescaditos SA de CV,Rodolfo Pizarro
43691,408328.3146,Producto E,Arbolitos Unidos de México S.A. de C.V.,Rodolfo Pizarro
43691,572800.5978,Producto E,Quesillos S.C.,Rodolfo Pizarro
43691,864821.645,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43692,92428.26425,Producto G,Quesillos S.C.,Rodolfo Pizarro
43692,128036.2724,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43692,457432.5473,Producto E,Quesillos S.C.,Rodolfo Pizarro
43693,146267.0229,Producto E,Quesillos S.C.,Rodolfo Pizarro
43693,372419.0744,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43693,964460.8548,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43693,2038911.784,Producto D,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43694,87975.65057,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43694,196376.2577,Producto E,Libros al por Mayor S.A.P.I de C.V.,Rodolfo Pizarro
43694,575708.5144,Producto E,Quesillos S.C.,Rodolfo Pizarro
43696,1136785.893,Producto E,Quesillos S.C.,Rodolfo Pizarro
43697,455392.622,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
43697,698759.8037,Producto H,Jamonsitos SAPI de CV,Rodolfo Pizarro
43697,1152251.279,Producto E,Jamonsitos SAPI de CV,Rodolfo Pizarro
43697,1686838.492,Producto E,Quesillos S.C.,Rodolfo Pizarro
43698,11774.08042,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Rodolfo Pizarro
